kelly oubrepascal siakam,3133603
kelly oubre,3133603
isaiah stewart,4432810
jonathan isaac,4065654
lauri markkanen,4066336
talen horton tucker,4396991
jeremy sochan,4610139
jusuf nurkic,3102530
benedict mathurin,4683634
myles turner,3133628
tyrese haliburton,4396993
damian lillard,6606
,6583
chet holmgren,4433255
dario saric,3032978
josh richardon,2581190
danilo gallinari,3428
andre drummond,6585
cameron thomas,4432174
dorian finney smith,2578185
royce oneale,2583632
derrick lively ii,4683688
derrick jones jr,3936099
tim hardaway jr,2528210
jerami grant,2991070
robert williams,4066211
david roddy,4593041
jaren jackson jr,4277961
john konchar,3134932
Grayson Allen,3135045
Udoka Azubuike,4066299
Keita Bates Diop,3136779
Bradley Beal,6580
Bol Bol,4397102
Devin Booker,3136193
Kevin Durant,3202
Drew Eubanks,3914285
Jordan Goodwin,4278402
Eric Gordon,3431
Damion Lee,2595209
Saben Lee,4278124
Nassir Little,4395652
Chimezie Metu,3914283
Jusuf Nurkic,3102530
Josh Okogie,4065663
Yuta Watanabe,3133838
Mo Bamba,4277919
Nicolas Batum,3416
Patrick Beverley,3964
Ricky Council IV,4701234
Robert Covington,2490620
Joel Embiid,3059318
Tobias Harris,6440
Danuel House Jr,2991155
Furkan Korkmaz,3929325
Kenyon Martin Jr,4431828
Tyrese Maxey,4431678
De'Anthony Melton,4066436
Marcus Morris Sr,6462
Kelly Oubre Jr,3133603
Paul Reed,4278562
Javonte Smart,4396972
Terquavion Smith,4683940
Jaden Springer,4432164
Saddiq Bey,4397136
Bogdan Bogdanovic,3037789
Kobe Bufkin,4683736
Clint Capela,3102529
Bruno Fernando,4277952
Trent Forrest,4065656
AJ Griffin,4432585
Mouhamed Gueye,4712863
De'Andre Hunter,4065732
Jalen Johnson,4701230
Seth Lundy,4431775
Garrison Mathews,3913180
Wesley Matthews,4032
Patty Mills,4004
Dejounte Murray,3907497
Miles Norris,4397104
Onyeka Okongwu,4431680
Trae Young,4277905
Jose Alvarado,4277869
Dyson Daniels,4869342
Jordan Hawkins,4683750
Brandon Ingram,3913176
Herbert Jones,4277813
Kira Lewis Jr,4395698
EJ Liddell,4432821
Naji Marshall,4278594
CJ McCollum,2490149
Trey Murphy III,4397688
Larry Nance Jr,2580365
Jeremiah Robinson Earl,4432813
Matt Ryan,3908336
Dereon Seabron,4431811
Jonas Valanciunas,6477
Zion Williamson,4395628
Cody Zeller,2579258
Anthony Davis,6583
Alex Fudge,4896481
Rui Hachimura,4066648
Jaxson Hayes,4397077
D'Moi Hodge,4702702
Jalen Hood Schifino,5105797
LeBron James,1966
Maxwell Lewis,4684286
Taurean Prince,2990962
Austin Reaves,4066457
Cam Reddish,4395627
D'Angelo Russell,3136776
Jarred Vanderbilt,4278077
Gabe Vincent,3137259
Christian Wood,3058254
Cole Anthony,4432809
Paolo Banchero,4432573
Goga Bitadze,4348700
Anthony Black,4712849
Wendell Carter Jr,4277847
Markelle Fultz,4066636
Gary Harris,2999547
Kevon Harris,4067858
Caleb Houstan,4433623
Jett Howard,5105806
Joe Ingles,2968436
Jonathan Isaac,4065654
Chuma Okeke,4278052
Trevelin Queen,4409222
Admiral Schofield,3918423
Jalen Suggs,4432165
Franz Wagner,4566434
Moritz Wagner,3150844
Amari Bailey,5105638
LaMelo Ball,4432816
Leaky Black,4395650
James Bouknight,4431712
Miles Bridges,4066383
Gordon Hayward,4249
Theo Maledon,4683027
Cody Martin,3138161
Bryce McGowens,4576086
Brandon Miller,4433287
Frank Ntilikina,4230547
Nick Richards,4278076
Terry Rozier,3074752
Ish Smith,4305
Nick Smith Jr,4683686
JT Thor,4702233
PJ Washington,4278078
Mark Williams,4701232
Bruce Brown,4065670
Kendall Brown,4433254
Tyrese Haliburton,4396993
Buddy Hield,2990984
Isaiah Jackson,4432170
Bennedict Mathurin,4683634
TJ McConnell,2530530
Andrew Nembhard,4395712
Aaron Nesmith,4396909
Jordan Nwora,4277883
Ben Sheppard,4433076
Jalen Smith,4397189
Daniel Theis,2451037
Obi Toppin,4278355
Oscar Tshiebwe,4432827
Myles Turner,3133628
Jarace Walker,5106060
Isaiah Wong,4431727
Ochai Agbaji,4397018
Josh Christopher,4432168
Jordan Clarkson,2528426
John Collins,3908845
Kris Dunn,2991139
Simone Fontecchio,3899664
Keyonte George,4433627
Taylor Hendricks,4684806
Talen Horton Tucker,4396991
Johnny Juzang,4432817
Walker Kessler,4433136
Lauri Markkanen,4066336
Kelly Olynyk,2489663
Micah Potter,4066399
Luka Samanic,4423309
Brice Sensabaugh,5105839
Collin Sexton,4277811
Omer Yurtseven,3074213
Nickeil Alexander Walker,4278039
Kyle Anderson,2993874
Troy Brown Jr,4278508
Jaylen Clark,4432247
Mike Conley,3195
Anthony Edwards,4594268
Luka Garza,4277951
Rudy Gobert,3032976
Jaden McDaniels,4431671
Jordan McLaughlin,3134916
Leonard Miller,5044385
Shake Milton,3915195
Josh Minott,4687718
Wendell Moore Jr,4592187
Daishen Nix,4432176
Naz Reid,4396971
Karl Anthony Towns,3136195
Harrison Barnes,6578
Chris Duarte,4592402
Kessler Edwards,4397693
Keon Ellis,4702177
Jordan Ford,4066736
De'Aaron Fox,4066259
Kevin Huerter,4066372
Colby Jones,4433378
Alex Len,2596107
Trey Lyles,3136196
JaVale McGee,3452
Davion Mitchell,4278053
Malik Monk,4066262
Keegan Murray,4594327
Filip Petrusev,4397667
Domantas Sabonis,3155942
Jalen Slawson,4398207
Sasha Vezenkov,3893014
Dillon Brooks,3155526
Reggie Bullock Jr,2528779
Tari Eason,4433192
Jalen Green,4437244
Jeff Green,3209
Nate Hinton,4396629
Aaron Holiday,3922230
Jock Landale,3146557
Boban Marjanovic,4376
Victor Oladipo,2527963
Jermaine Samuels Jr,4278588
Alperen Sengun,4871144
Jabari Smith Jr,4432639
Jae'Sean Tate,3136777
Amen Thompson,4684740
Fred VanVleet,2991230
Cam Whitmore,5105592
Nate Williams,4397821
Dalano Banton,4397885
Oshae Brissett,4278031
Jaylen Brown,3917376
JD Davison,4576085
Sam Hauser,4065804
Jrue Holiday,3995
Al Horford,3213
Nathan Knight,4067325
Luke Kornet,3064560
Svi Mykhailiuk,3133602
Kristaps Porzingis,3102531
Payton Pritchard,4066354
Neemias Queta,4397424
Lamar Stevens,4066405
Jayson Tatum,4065648
Jordan Walsh,4683689
Derrick White,3078576
Mikal Bridges,3147657
Armoni Brooks,4066450
Nic Claxton,4278067
Noah Clowney,4712896
Spencer Dinwiddie,2580782
Dorian Finney Smith,2578185
Harry Giles III,4065649
Cameron Johnson,3138196
Keon Johnson,4432192
Royce O'Neale,2583632
Day'Ron Sharpe,4432194
Ben Simmons,3907387
Dennis Smith Jr,4065697
Cam Thomas,4432174
Lonnie Walker IV,4277890
Trendon Watford,4431675
Dariq Whitehead,4432735
Jalen Wilson,4431714
Lonzo Ball,4066421
Onuralp Bitim,4438552
Jevon Carter,3133635
Alex Caruso,2991350
Torrey Craig,2528693
DeMar DeRozan,3978
Ayo Dosunmu,4397002
Andre Drummond,6585
Zach LaVine,3064440
Justin Lewis,4432239
Julian Phillips,5105553
Adama Sanogo,4702023
Terry Taylor,4279815
Dalen Terry,4433159
Nikola Vucevic,6478
Coby White,4395651
Patrick Williams,4431687
Christian Braun,4431767
Kentavious Caldwell Pope,2581018
Vlatko Cancar,4230557
Aaron Gordon,3064290
Justin Holiday,2284101
Jay Huff,4065731
Reggie Jackson,6443
Nikola Jokic,3112335
DeAndre Jordan,3442
Braxton Key,4066240
Jamal Murray,3936299
Zeke Nnaji,4431690
Jalen Pickett,4398390
Michael Porter Jr,4278104
Julian Strawther,4432181
Hunter Tyson,4395620
Peyton Watson,4576087
Marvin Bagley III,4277848
Bojan Bogdanovic,3593
Alec Burks,6429
Malcolm Cazalon,4871137
Cade Cunningham,4432166
Jalen Duren,4433621
Joe Harris,2528794
Killian Hayes,4683024
Jaden Ivey,4433218
Isaiah Livers,4277957
Monte Morris,3059310
Jared Rhoden,4397119
Marcus Sasser,4432107
Isaiah Stewart,4432810
Ausar Thompson,4684742
Stanley Umude,4279532
James Wiseman,4432808
Precious Achiuwa,4431679
OG Anunoby,3934719
Scottie Barnes,4433134
Chris Boucher,3948153
Gradey Dick,5106258
Malachi Flynn,4066668
Javon Freeman Liberty,4397511
Ron Harper Jr,4397251
Christian Koloko,4431778
Jalen McDaniels,4066731
Markquis Nowell,4397554
Jakob Poeltl,3134908
Otto Porter Jr,2594922
Dennis Schroder,3032979
Pascal Siakam,3149673
Garrett Temple,4023
Gary Trent Jr,4277843
Thaddeus Young,3244
Dominick Barlow,4870562
Charles Bassey,4397886
Charles Bediako,4565203
Malaki Branham,4565201
Julian Champagnie,4592479
Sidy Cissoko,5081727
Zach Collins,4066650
Devonte' Graham,3133601
Keldon Johnson,4395723
Tre Jones,4395626
Sandro Mamukelashvili,4278580
Doug McDermott,2528588
Cedi Osman,3893016
Sir'Jabari Rice,4280181
Jeremy Sochan,4610139
Devin Vassell,4395630
Victor Wembanyama,5104157
Blake Wesley,4683935
Stephen Curry,3975
Usman Garuba,4871143
Draymond Green,6589
Trayce Jackson Davis,4431684
Cory Joseph,6446
Jonathan Kuminga,4433247
Kevon Looney,3155535
Moses Moody,4432171
Chris Paul,2779
Gary Payton II,3134903
Brandin Podziemski,4709138
Lester Quinones,4431720
Jerome Robinson,3943606
Dario Saric,3032978
Klay Thompson,6475
Andrew Wiggins,3059319
Jarrett Allen,4066328
Emoni Bates,4433620
Darius Garland,4396907
Ty Jerome,4065733
Damian Jones,3064559
Caris LeVert,2991043
Sam Merrill,4066757
Donovan Mitchell,3908809
Evan Mobley,4432158
Isaiah Mobley,4432815
Georges Niang,2990969
Isaac Okoro,4432822
Craig Porter,4701233
Ricky Rubio,4011
Max Strus,4065778
Tristan Thompson,6474
Dean Wade,3912848
Greg Brown III,4432161
Seth Curry,2326307
Dexter Dennis,4396676
Luka Doncic,3945274
Dante Exum,3102528
Josh Green,4432811
Tim Hardaway Jr,2528210
Jaden Hardy,4868423
Richaun Holmes,2993370
Kyrie Irving,6442
Derrick Jones Jr,3936099
Maxi Kleber,2960236
AJ Lawson,4067017
Dereck Lively II,4683688
Dwight Powell,2531367
Olivier Maxence Prosper,4595400
Grant Williams,4066218
Steven Adams,2991235
Santi Aldama,4593125
Desmond Bane,4066320
Bismack Biyombo,6427
Brandon Clarke,3906665
Jacob Gilyard,4278378
GG Jackson,5105550
Jaren Jackson Jr,4277961
Luke Kennard,3913174
John Konchar,3134932
Jake LaRavia,4592691
Kenneth Lofton Jr,4585610
Ja Morant,4279888
David Roddy,4593041
Derrick Rose,3456
Marcus Smart,2990992
Xavier Tillman,4277964
Ziaire Williams,4433137
Vince Williams Jr,4397227
Deandre Ayton,4278129
Malcolm Brogdon,2566769
Moses Brown,4397126
Toumani Camara,4431736
Jerami Grant,2991070
Scoot Henderson,4683678
Skylar Mays,4066269
Justin Minaya,4278111
Kris Murray,4594326
Duop Reath,4066268
Shaedon Sharpe,4914336
Anfernee Simons,4351851
Matisse Thybulle,3907498
Ish Wainright,3059307
Jabari Walker,4432446
Robert Williams III,4066211
gary trent jr,4277843
tristan thompson,6474
lamelo ball,4432816
Deni Avdija,4683021
Patrick Baldwin,4433246
Jared Butler,4395695
John Butler Jr,4432588
Bilal Coulibaly,5104155
Johnny Davis,4432356
Daniel Gafford,4278049
Danilo Gallinari,3428
Anthony Gill,2581184
Tyus Jones,3135046
Corey Kispert,4280151
Kyle Kuzma,3134907
Mike Muscala,2490089
Eugene Omoruyi,4066410
Jordan Poole,4277956
Ryan Rollins,4591725
Landry Shamet,3914044
Delon Wright,3064447
Brandon Boston Jr,4432162
Kobe Brown,4431752
Amir Coffey,4066387
Moussa Diabate,4433249
Paul George,4251
James Harden,3992
Bones Hyland,4592492
Kawhi Leonard,6450
Terance Mann,3907823
Jordan Miller,4396818
Mason Plumlee,2488653
Norman Powell,2595516
Joshua Primo,4702176
PJ Tucker,3033
Russell Westbrook,3468
Ivica Zubac,4017837
Ryan Arcidiacono,2991047
RJ Barrett,4395625
Charlie Brown Jr,4066508
Jalen Brunson,3934672
Donte DiVincenzo,3934673
Evan Fournier,6588
Quentin Grimes,4397014
Josh Hart,3062679
Isaiah Hartenstein,4222252
DaQuan Jeffries,3913220
Miles McBride,4431823
Immanuel Quickley,4395724
Julius Randle,3064514
Mitchell Robinson,4351852
Jericho Sims,4277922
Jacob Toppin,4592461
Duane Washington Jr,4397235
Dylan Windler,3906786
Bam Adebayo,4066261
Thomas Bryant,3934723
Jimmy Butler,6430
Jamal Cain,4278572
RJ Hampton,4590530
Tyler Herro,4395725
Haywood Highsmith,4291678
Jaime Jaquez Jr,4432848
Kevin Love,3449
Kyle Lowry,3012
Caleb Martin,3138160
Josh Richardson,2581190
Duncan Robinson,3157465
Orlando Robinson,4593049
Dru Smith,4066993
Cole Swider,4397134
Giannis Antetokounmpo,3032977
Thanasis Antetokounmpo,3102533
Malik Beasley,3907822
MarJon Beauchamp,4432179
Marques Bolden,4065652
Pat Connaughton,2578239
Jae Crowder,6581
AJ Green,4397475
Andre Jackson Jr,4432190
Damian Lillard,6606
Brook Lopez,3448
Robin Lopez,3447
Khris Middleton,6609
Cameron Payne,3064230
Bobby Portis,3064482
TyTy Washington Jr,4683749
Lindell Wigginton,4277887
Davis Bertans,6426
Ousmane Dieng,4997526
Luguentz Dort,4397020
Josh Giddey,4871145
Shai Gilgeous Alexander,4278073
Chet Holmgren,4433255
Isaiah Joe,4395702
Keyontae Johnson,4395714
Tre Mann,4432819
Vasilije Micic,3102532
Aleksej Pokusevski,4683018
Olivier Sarr,4278046
Cason Wallace,4683692
Lindy Waters III,4066317
Aaron Wiggins,4397183
Jalen Williams,4593803
Jaylin Williams,4432823
Kenrich Williams,3133626
KJ Martin,4431828
Chris Livingston,4433622
Nikola Jovic,4997528
nathan mensah,4397371
kaiser gates,3912339
trey jemison,4395623
nathan mensah,4397371
kaiser gates,3912339
trey jemison,4395623
malcolm hill,3056245
jalen crutcher,4278352
izaiah brockington,4278412
kaiser gates,3912339
trey jemison,4395623
darius days,4396978
trevor hudgins,5075393
kaiser gates,3912339
trey jemison,4395623
liam robbins,4397347
malcolm hill,3056245
jalen crutcher,4278352
landers nolley ii,4395684
dj wilson,3136491
mac mcclung,4397071
brandon williams,4397040
kaiser gates,3912339
trey jemison,4395623
tevian jones,4397000
donovan williams,4592304
jaylen nowell,4278541
rudy gay,3005
bryce hamilton,4397433
javan johnson,4280280
rudy gay,3005
kendric davis,4397066
donovan williams,4592304
rodney mcgruder,2488826
taj gibson,3986
jamaree bouyea,4280245
jamaree bouyea,4280245
jamaree bouyea,4280245
jamaree bouyea,4280245
jamaree bouyea,4280245
jamaree bouyea,4280245
kj martin,4702882
jamaree bouyea,4280245
justin powell,4432250
nathan mensah,4397371
kaiser gates,3912339
trey jemison,4395623
malcolm hill,3056245
jalen crutcher,4278352
izaiah brockington,4278412
kaiser gates,3912339
trey jemison,4395623
darius days,4396978
trevor hudgins,5075393
kaiser gates,3912339
trey jemison,4395623
liam robbins,4397347
malcolm hill,3056245
jalen crutcher,4278352
landers nolley ii,4395684
dj wilson,3136491
mac mcclung,4397071
brandon williams,4397040
kaiser gates,3912339
trey jemison,4395623
tevian jones,4397000
donovan williams,4592304
jaylen nowell,4278541
rudy gay,3005
bryce hamilton,4397433
javan johnson,4280280
rudy gay,3005
kendric davis,4397066
donovan williams,4592304
rodney mcgruder,2488826
taj gibson,3986
jamaree bouyea,4280245
nathan mensah,4397371
kaiser gates,3912339
trey jemison,4395623
malcolm hill,3056245
jalen crutcher,4278352
izaiah brockington,4278412
darius days,4396978
trevor hudgins,5075393
liam robbins,4397347
landers nolley ii,4395684
dj wilson,3136491
mac mcclung,4397071
brandon williams,4397040
tevian jones,4397000
donovan williams,4592304
rudy gay,3005
bryce hamilton,4397433
javan johnson,4280280
kendric davis,4397066
rodney mcgruder,2488826
taj gibson,3986
jamaree bouyea,4280245
justin powell,4432250
bruno caboclo,3113297
gary clark,3132042
aaron jackson,2198243
bobby brown,3472
joe wieskamp,4397033
jordan walker,4396656
tosan evbuomwan,4597865
davon reed,3059262
james johnson,3999
romeo langford,4397008
stanley johnson,3134881
juancho hernangomez,4017839
khem birch,2578240
mamadi diakite,3947156
justise winslow,3135047
edmond sumner,3136485
david duke jr,4397107
montrezl harrell,2991055
juan toscano anderson,4401416
theo pinson,3138154
mckinley wright iv,4278507
chris silva,3923253
kendrick nunn,3056247
scotty pippen jr,4431785
isaiah todd,4715198
xavier cooks,3129932
quenton jackson,4592829
buddy boeheim,4395676
will barton,6579
jeff dowtin jr,4066786
isaiah roby,4066392
gorgui dieng,2534781
nerlens noel,2991280
hamidou diallo,4080610
austin rivers,6617
bryn forbes,2994526
john wall,4237
kz okpala,4278521
terence davis,3919454
willy hernangomez,2999409
jack white,4065653
kemba walker,6479
dewayne dedmon,2580913
udonis haslem,2184
darius bazley,4423545
george hill,3438
meyers leonard,6605
goran dragic,3423
javonte green,2596112
jarrett culver,4277928
vit krejci,4578893
kennedy chandler,4432646
justin bean,4278720
noah vonleh,3078284
